khach_cmt,rating,shop_phan_hoi,,,,,,,,,,,,,,,,,,,,,,,
"sản phẩm quá tệ, vải rẻ tiền có khác không bằng ngoài chợ nhé mọi người. màu trên hình chỉ mang tính minh hoạ ra ngoài không giống đâu nhé mọi người đừng hi vọng nhiều. tại thấy nhiều người mua mới mua mà thất vọng quá, shop phục vụ nói đổi hàng xong vâng ạ liên quan nói chung là không đáng phí tiền",1,"chào bạn, nhận đánh giá của bạn thì quanaunamọi ngườipv có liên hệ bạn ngay để hỗ trợ, nhưng chưa thấy bạn phản hồi nếu sản phẩm bên mình có điều gì khiến bạn không hài lòng thì quanaunamọi ngườipv thành thật xin lỗi. và mong bạn phản hồi để quanaunamọi ngườipv giải quyết vấn đề bạn đang mắc phải ạ. cảm ơn và 1 lần nữa xin lỗi bạn ạ. chúc bạn 1 ngày vui vẻ ❤",,,,,,,,,,,,,,,,,,,,,,,
mua lần 1 đúng mẫu mua lần 2 chả giống cái cũ mà còn bé hơn xấu hơn không biết tại sao xử lí giúp tôi,1,"quanaunamọi ngườipv thành thật cảm ơn bạn vì đã dành thời gian để đánh giá cho chúng mình nhé ^. đánh giá này của bạn đã tiếp thêm động lực để tập thể nhà quanaunamọi ngườipv phấn đấu hoàn thiện hơn từng ngày nhằm mang đến những dịch vụ và trải nghiệm mua sắm tuyệt vời nhất cho quý khách hàng như bạn đó ạ ❤. rất mong quanaunamọi ngườipv sẽ luôn là lựa chọn để bạn dành thời gian ghé thăm trong thời gian tới, nếu ưng ý sản phẩm nào hãy để quanaunamọi ngườipv được tư vấn cho bạn ngay nha. chân thành cảm ơn, chúc bạn luôn vui vẻ và gặp nhiều may mắn ạ ^",,,,,,,,,,,,,,,,,,,,,,,
xấu dễ sợ mặc vào chân được 1 tí bấm trả hàng hoàn tiền thì không được vì không đủ chứng cứ mua về lót cho dog nằm tốn tiền dễ sợ shop làm ăn chán.,1,"chào bạn, nhận đánh giá của bạn thì quanaunamọi ngườipv có liên hệ bạn ngay để hỗ trợ, nhưng chưa thấy bạn phản hồi nếu sản phẩm bên mình có điều gì khiến bạn không hài lòng thì quanaunamọi ngườipv thành thật xin lỗi. và mong bạn phản hồi để quanaunamọi ngườipv giải quyết vấn đề bạn đang mắc phải ạ. cảm ơn và 1 lần nữa xin lỗi bạn ạ. chúc bạn 1 ngày vui vẻ ❤",,,,,,,,,,,,,,,,,,,,,,,
vì đơn hàng sau treo đầu dê bán thịt chó nên đơn này mình sửa luôn đánh giá nhé. mình không chấp nhận được cách làm việc của shop. muốn làm lâu dài đừng buôn bán kiểu vậy nhé. mình sẽ đăng luôn lên hội nhóm để né shop này luôn.,1,"quanaunamọi ngườipv thành thật cảm ơn bạn vì đã dành thời gian để đánh giá cho chúng mình nhé ^. đánh giá này của bạn đã tiếp thêm động lực để tập thể nhà quanaunamọi ngườipv phấn đấu hoàn thiện hơn từng ngày nhằm mang đến những dịch vụ và trải nghiệm mua sắm tuyệt vời nhất cho quý khách hàng như bạn đó ạ ❤. rất mong quanaunamọi ngườipv sẽ luôn là lựa chọn để bạn dành thời gian ghé thăm trong thời gian tới, nếu ưng ý sản phẩm nào hãy để quanaunamọi ngườipv được tư vấn cho bạn ngay nha. chân thành cảm ơn, chúc bạn luôn vui vẻ và gặp nhiều may mắn ạ ^",,,,,,,,,,,,,,,,,,,,,,,
quần không như mọng đợi mọi người mong mọi người xem xét nha tưởng được 8 đôi tất nhưng có 2 đôi,1,"chào bạn, nhận đánh giá của bạn thì quanaunamọi ngườipv có liên hệ bạn ngay để hỗ trợ, nhưng chưa thấy bạn phản hồi nếu sản phẩm bên mình có điều gì khiến bạn không hài lòng thì quanaunamọi ngườipv thành thật xin lỗi. và mong bạn phản hồi để quanaunamọi ngườipv giải quyết vấn đề bạn đang mắc phải ạ. cảm ơn và 1 lần nữa xin lỗi bạn ạ. chúc bạn 1 ngày vui vẻ ❤",,,,,,,,,,,,,,,,,,,,,,,
"chán đời với cách làm ăn của shop , lần 1 gửi nhầm hàng , lần 2 gửi nhầm hàng . chắc chủ shop đẻ vào giờ nhầm",1,"chào bạn, nhận đánh giá của bạn thì quanaunamọi ngườipv có liên hệ bạn ngay để hỗ trợ, nhưng chưa thấy bạn phản hồi nếu sản phẩm bên mình có điều gì khiến bạn không hài lòng thì quanaunamọi ngườipv thành thật xin lỗi. và mong bạn phản hồi để quanaunamọi ngườipv giải quyết vấn đề bạn đang mắc phải ạ. cảm ơn và 1 lần nữa xin lỗi bạn ạ. chúc bạn 1 ngày vui vẻ ❤",,,,,,,,,,,,,,,,,,,,,,,
"lừa đảo. mua quần âu, giao quần jeans, nhắn thì kêu mình tự gửi về shop rồi tự trả phí ship",1,"chào bạn, nhận đánh giá của bạn thì quanaunamọi ngườipv có liên hệ bạn ngay để hỗ trợ, nhưng chưa thấy bạn phản hồi nếu sản phẩm bên mình có điều gì khiến bạn không hài lòng thì quanaunamọi ngườipv thành thật xin lỗi. và mong bạn phản hồi để quanaunamọi ngườipv giải quyết vấn đề bạn đang mắc phải ạ. cảm ơn và 1 lần nữa xin lỗi bạn ạ. chúc bạn 1 ngày vui vẻ ❤",,,,,,,,,,,,,,,,,,,,,,,
khuyên anh em nên đặt thừa 3 size khi shop tư vấn. mà không lên mua anh em à vì chất lượng quá chán,1,"chào bạn, nhận đánh giá của bạn thì quanaunamọi ngườipv có liên hệ bạn ngay để hỗ trợ, nhưng chưa thấy bạn phản hồi nếu sản phẩm bên mình có điều gì khiến bạn không hài lòng thì quanaunamọi ngườipv thành thật xin lỗi. và mong bạn phản hồi để quanaunamọi ngườipv giải quyết vấn đề bạn đang mắc phải ạ. cảm ơn và 1 lần nữa xin lỗi bạn ạ. chúc bạn 1 ngày vui vẻ ❤",,,,,,,,,,,,,,,,,,,,,,,
"sản phẩm mặc không lên form giống hình giặt máy thì bị xù hết vải , chỉ may dễ đứt mặc được vài bữa ,bạn nào hay vận động sẽ rách nhiều ở 2 bên túi quần . shop rep tin nhắn chậm",1,"quanaunamọi ngườipv thành thật cảm ơn bạn vì đã dành thời gian để đánh giá cho chúng mình nhé ^. đánh giá này của bạn đã tiếp thêm động lực để tập thể nhà quanaunamọi ngườipv phấn đấu hoàn thiện hơn từng ngày nhằm mang đến những dịch vụ và trải nghiệm mua sắm tuyệt vời nhất cho quý khách hàng như bạn đó ạ ❤. rất mong quanaunamọi ngườipv sẽ luôn là lựa chọn để bạn dành thời gian ghé thăm trong thời gian tới, nếu ưng ý sản phẩm nào hãy để quanaunamọi ngườipv được tư vấn cho bạn ngay nha. chân thành cảm ơn, chúc bạn luôn vui vẻ và gặp nhiều may mắn ạ ^",,,,,,,,,,,,,,,,,,,,,,,
"bảng size không chuẩn , ib đổi thì cách rep không muốn đổi , quần mỏng",1,"chào bạn, nhận đánh giá của bạn thì quanaunamọi ngườipv có liên hệ bạn ngay để hỗ trợ, nhưng chưa thấy bạn phản hồi nếu sản phẩm bên mình có điều gì khiến bạn không hài lòng thì quanaunamọi ngườipv thành thật xin lỗi. và mong bạn phản hồi để quanaunamọi ngườipv giải quyết vấn đề bạn đang mắc phải ạ. cảm ơn và 1 lần nữa xin lỗi bạn ạ. chúc bạn 1 ngày vui vẻ ❤",,,,,,,,,,,,,,,,,,,,,,,
"không giống như hình, chẳng khác  gì cái quần 8 chục ở chợ, tốn tiền sửa mới mặc được",1,"chào bạn, nhận đánh giá của bạn thì quanaunamọi ngườipv có liên hệ bạn ngay để hỗ trợ, nhưng chưa thấy bạn phản hồi nếu sản phẩm bên mình có điều gì khiến bạn không hài lòng thì quanaunamọi ngườipv thành thật xin lỗi. và mong bạn phản hồi để quanaunamọi ngườipv giải quyết vấn đề bạn đang mắc phải ạ. cảm ơn và 1 lần nữa xin lỗi bạn ạ. chúc bạn 1 ngày vui vẻ ❤",,,,,,,,,,,,,,,,,,,,,,,
"quần chất không ổn , đợt trước mua đẹp bao nhiêu đợt này thất vọng bấy nhiêu , haiz",1,"chào bạn, nhận đánh giá của bạn thì quanaunamọi ngườipv có liên hệ bạn ngay để hỗ trợ, nhưng chưa thấy bạn phản hồi nếu sản phẩm bên mình có điều gì khiến bạn không hài lòng thì quanaunamọi ngườipv thành thật xin lỗi. và mong bạn phản hồi để quanaunamọi ngườipv giải quyết vấn đề bạn đang mắc phải ạ. cảm ơn và 1 lần nữa xin lỗi bạn ạ. chúc bạn 1 ngày vui vẻ ❤",,,,,,,,,,,,,,,,,,,,,,,
chỉ thừa rất nhiều đường may cẩu thả không đều đặt 2 sản phẩm là đều là size 29 nhưng chiếc thứ 2 rộng hơn 8 phân nói chung shop làm ăn quá tồi,1,"chào bạn, nhận đánh giá của bạn thì quanaunamọi ngườipv có liên hệ bạn ngay để hỗ trợ, nhưng chưa thấy bạn phản hồi nếu sản phẩm bên mình có điều gì khiến bạn không hài lòng thì quanaunamọi ngườipv thành thật xin lỗi. và mong bạn phản hồi để quanaunamọi ngườipv giải quyết vấn đề bạn đang mắc phải ạ. cảm ơn và 1 lần nữa xin lỗi bạn ạ. chúc bạn 1 ngày vui vẻ ❤",,,,,,,,,,,,,,,,,,,,,,,
size số ghi 1 đằng thì form lại 1 nẻo ship đến không vừa đổi xong còn bắt mình chịu cả 2 lần ship cả đi lẫn về mà trong khi mình hỏi đi hỏi là là không mất thêm phí gì nữa đúng không thì bảo không mất thêm phí mà cuối cùng mang đến vẫn mất đúng là lừa đảo,1,"chào bạn, nhận đánh giá của bạn thì quanaunamọi ngườipv có liên hệ bạn ngay để hỗ trợ, nhưng chưa thấy bạn phản hồi nếu sản phẩm bên mình có điều gì khiến bạn không hài lòng thì quanaunamọi ngườipv thành thật xin lỗi. và mong bạn phản hồi để quanaunamọi ngườipv giải quyết vấn đề bạn đang mắc phải ạ. cảm ơn và 1 lần nữa xin lỗi bạn ạ. chúc bạn 1 ngày vui vẻ ❤",,,,,,,,,,,,,,,,,,,,,,,
"size 29 nó nhỏ mà chật ních luôn, haiz, làm biếng đổi trả, chắc để cho em hay cháu nó bận. khuyên mọi người mua nhích thêm 1-2 size. ",1,"chào bạn, nhận đánh giá của bạn thì quanaunamọi ngườipv có liên hệ bạn ngay để hỗ trợ, nhưng chưa thấy bạn phản hồi nếu sản phẩm bên mình có điều gì khiến bạn không hài lòng thì quanaunamọi ngườipv thành thật xin lỗi. và mong bạn phản hồi để quanaunamọi ngườipv giải quyết vấn đề bạn đang mắc phải ạ. cảm ơn và 1 lần nữa xin lỗi bạn ạ. chúc bạn 1 ngày vui vẻ ❤",,,,,,,,,,,,,,,,,,,,,,,
"sản phẩm như hàng ở chợ, không có gì nổi bật. chất liệu thì bình thường và có khi còn kém. mới mua về thì chưa thể nào đánh giá cao hơn được phải dùng một thời gian mới biết được",1,"chào bạn, nhận đánh giá của bạn thì quanaunamọi ngườipv có liên hệ bạn ngay để hỗ trợ, nhưng chưa thấy bạn phản hồi nếu sản phẩm bên mình có điều gì khiến bạn không hài lòng thì quanaunamọi ngườipv thành thật xin lỗi. và mong bạn phản hồi để quanaunamọi ngườipv giải quyết vấn đề bạn đang mắc phải ạ. cảm ơn và 1 lần nữa xin lỗi bạn ạ. chúc bạn 1 ngày vui vẻ ❤",,,,,,,,,,,,,,,,,,,,,,,
mua về đã rách chán,1,"chào bạn, nhận đánh giá của bạn thì quanaunamọi ngườipv có liên hệ bạn ngay để hỗ trợ, nhưng chưa thấy bạn phản hồi nếu sản phẩm bên mình có điều gì khiến bạn không hài lòng thì quanaunamọi ngườipv thành thật xin lỗi. và mong bạn phản hồi để quanaunamọi ngườipv giải quyết vấn đề bạn đang mắc phải ạ. cảm ơn và 1 lần nữa xin lỗi bạn ạ. chúc bạn 1 ngày vui vẻ ❤",,,,,,,,,,,,,,,,,,,,,,,
quá là tệ cái quần vừa nhận xong háo hức đi thử thì ôi mặc lên thò tay vào túi quần cái túi rách từ bao giờ rồichả biết quần thì chỉ rêu linh tinh má tức chứ.,1,"chào bạn, nhận đánh giá của bạn thì quanaunamọi ngườipv có liên hệ bạn ngay để hỗ trợ, nhưng chưa thấy bạn phản hồi nếu sản phẩm bên mình có điều gì khiến bạn không hài lòng thì quanaunamọi ngườipv thành thật xin lỗi. và mong bạn phản hồi để quanaunamọi ngườipv giải quyết vấn đề bạn đang mắc phải ạ. cảm ơn và 1 lần nữa xin lỗi bạn ạ. chúc bạn 1 ngày vui vẻ ❤",,,,,,,,,,,,,,,,,,,,,,,
quần quá dở . side không chuẩn . anh mình mặc size 28 mà đặt size 28 bụng thì vừa . mà quần không xỏ ống vào nổi . bó hơn con gái ,1,"chào bạn, nhận đánh giá của bạn thì quanaunamọi ngườipv có liên hệ bạn ngay để hỗ trợ, nhưng chưa thấy bạn phản hồi nếu sản phẩm bên mình có điều gì khiến bạn không hài lòng thì quanaunamọi ngườipv thành thật xin lỗi. và mong bạn phản hồi để quanaunamọi ngườipv giải quyết vấn đề bạn đang mắc phải ạ. cảm ơn và 1 lần nữa xin lỗi bạn ạ. chúc bạn 1 ngày vui vẻ ❤",,,,,,,,,,,,,,,,,,,,,,,
như cái rẻ lau rộng già vải mỏng chất xấu không như đã tư vấn đề nghị mọi người không nên tin và mua về. tốn tiền mà không mặc được,1,,,,,,,,,,,,,,,,,,,,,,,,
shop như này. tôi hỏi size. tôi nói cân nặng và cao thì shop cứ lơ đi. nói đến chuyện đặt hàng thì trả lời rất nhiệt tình. giờ mua về không vừa.,1,"chào bạn, nhận đánh giá của bạn thì quanaunamọi ngườipv có liên hệ bạn ngay để hỗ trợ, nhưng chưa thấy bạn phản hồi nếu sản phẩm bên mình có điều gì khiến bạn không hài lòng thì quanaunamọi ngườipv thành thật xin lỗi. và mong bạn phản hồi để quanaunamọi ngườipv giải quyết vấn đề bạn đang mắc phải ạ. cảm ơn và 1 lần nữa xin lỗi bạn ạ. chúc bạn 1 ngày vui vẻ ❤",,,,,,,,,,,,,,,,,,,,,,,
quần chất mỏng rất xấu. ngắn trên mắt cá luôn. lần đầu mua nhưng không hài lòng,1,,,,,,,,,,,,,,,,,,,,,,,,
quần thì ống to ống nhỏ ống ngắn ống dài mình thấy hơn 20k lượt mua mà hơi thất vọng,1,"chào bạn, nhận đánh giá của bạn thì quanaunamọi ngườipv có liên hệ bạn ngay để hỗ trợ, nhưng chưa thấy bạn phản hồi nếu sản phẩm bên mình có điều gì khiến bạn không hài lòng thì quanaunamọi ngườipv thành thật xin lỗi. và mong bạn phản hồi để quanaunamọi ngườipv giải quyết vấn đề bạn đang mắc phải ạ. cảm ơn và 1 lần nữa xin lỗi bạn ạ. chúc bạn 1 ngày vui vẻ ❤",,,,,,,,,,,,,,,,,,,,,,,
mình đặt ghi tối mà shop giao màu xanh than. nhìn màu như quần của phụ nữ vậy.,1,"chào bạn, nhận đánh giá của bạn thì quanaunamọi ngườipv có liên hệ bạn ngay để hỗ trợ, nhưng chưa thấy bạn phản hồi nếu sản phẩm bên mình có điều gì khiến bạn không hài lòng thì quanaunamọi ngườipv thành thật xin lỗi. và mong bạn phản hồi để quanaunamọi ngườipv giải quyết vấn đề bạn đang mắc phải ạ. cảm ơn và 1 lần nữa xin lỗi bạn ạ. chúc bạn 1 ngày vui vẻ ❤",,,,,,,,,,,,,,,,,,,,,,,
