khach_cmt,rating,Unnamed: 2,shop,dvvc,sp
"quần đẹp lắm ạ. giao hàng siêu nhanh hôm qua đặt, hôm nay nhận được luôn. mọi người nên mua",5,,0,0,2
quần vải mềm đẹp màu đậm hơn trong ảnh tí do điện thoại chụp không đẹp nên ra màu này ,5,,0,0,2
"đóng gói rất chắc chắn, vải đẹp nói chung rất ưng ý",5,,1,0,1
"quần giống như mô tả, rất hài lòng, chất vải và giá rất oke sẽ ủng hộ shop nữa",5,,0,0,2
giao hàng siêu nhanh luôn mình mới đặt hôm qua mà hôm nay nhận được rồi. mình cao 1m5,5,,0,1,0
"quần xinh mọi thứ đều oke, đặt size S nhưng quần có hơi dài với mình, nhưng vẫn đáng mua nha",5,,0,0,2
mình cao 1m5,5,,0,0,0
"mình nhận được rồi, quần lên mẫu rất đẹp, muốn mua lại nhưng màu khác",5,,0,0,2
quần giá rẻ và đẹp. mình mặc size M hơi rộng một tí nhưng không sao.,5,,0,0,2
"quần của shop phải nói là siêu siêu đỉnh. quần xinh lắm ạ, em ốm khó mua đồ mà đồ của shop em mặc vừa luôn. quần y như hình vậy đó. đúng đỉnh luôn. mọi người nên mua đi ạ ",5,,0,0,2
"quần đẹp lắm ạ, chất vải oke nha, shop gói rất cẩn thận, giao hàng nhanh",5,,0,0,2
"quần vải mềm thích lắm nha mọi người, mình mua mấy cái ở đây rồi, giao hàng nhanh nữa",5,,0,0,2
chất lượng tốt. sản phẩm phù hợp với giá tiền. giao hàng nhanh,5,,0,1,1
"sản phẩm đẹp, 1m5",5,,0,0,1
"đóng góp kỉ, giao hàng nhanh, quần đẹp lắm luôn, em mình cao 1m5",5,,1,1,2
"sản phẩm phù hơp với giá tiền , giao hàng thì cực kì nhanh",5,,0,1,1
"giao hàng sớm hơn dự kiến, đóng gói cẩn thận. thề luôn là quần dáng chuẩn, màu như mẫu nha. lần đầu tiên mua quần áo trực tuyến mà thấy ưng ý như này. nên mua nha mọi người. sẽ ủng hộ shop lâu ",5,,0,1,2
eo ơi hàng chất lượng lắm các bà con á shop gói hàng cẩn thẩn giao hàng nhanh nữa đáng đồng tiền bát gạo,5,,0,1,1
giao hàng nhanh sản phẩm giống hình mặc lên siêu xinh luôn nên mua nha,5,,0,1,2
"chất vải rất xịn, tuy nhiên hơi rộng, em mình đặt size S mà tưởng đâu size M không á  nhưng vẫn rất oke, lần sau sẽ ủng hộ shop tiếp, giao hàng cực nhanh ",5,,0,1,1
"quần rất đẹp, chất vải mềm, shop tư vấn rất chu đáo, không còn gì để chê, sẽ ủng hộ shop",5,,0,0,2
giao hàng chậm vải dày nhưng size S vẫn còn rộng hình ảnh mang tính chất nhận xu,5,,0,1,1
quần rất đẹp mọi người ạ mặc lên nhìn còn sang nữa. nói chung đáng đồng tiền để mua,5,,0,0,2
"như hình, lên mẫu rất đẹp, vải jean mềm không thô, rất đáng bỏ tiền ra mua nha mọi người",5,,0,0,1
hàng nhìn ổn đó để sử dụng thử xem tác dụng như nào .,5,,0,0,1
chất lượng sản phẩm tuyệt vời. đã mua ở shop nhiều lần. sẽ tiếp tục ủng hộ,5,,0,0,1
"vải quần oke lắm, giá rẻ quần đẹp.",5,,0,0,2
mặc oke nhé chất vải thô size L mặc vừa eo mình giao hàng nhanh lắm,5,,0,1,1
vải rất oke. mình cao 1m5,5,,0,1,0
"mình mua trúng đợt giảm giá, rất hài lòng về chất lượng của quần cũng như khâu dịch vụ của shop. shop hỗ trợ mình đổi size rất nhiệt tình. yêu shop.",5,,1,1,0
"giao hàng rất nhanh nha mọi người, đúng mẫu đúng size, vãi oke, hợp giá tiền, sẽ ủng hộ tiếp",5,,0,1,1
quần đẹp lắm lắm nha. nhìn là ưng ngay. chất mềm mát. mẫu được. nói chung với giá này là rất chất lượng. thích dã man luôn,5,,0,0,2
"đã nhận được hàng cũng oke lắm, hợp với giá tiền có diệp sẽ ủng hộ tiếp ",5,,0,0,1
"giao hàng nhanh , chất lượng sản phẩm rất tốt , shop thân thiện. đáng mua nha",5,,0,1,1
"giao hàng nhanh nè, đóng gói đẹp. quần y ảnh, mẫu quần đẹp, vải đẹp nhẹ không nặng, mặc thoải mái lắm. ",5,,0,1,2
"quần vải mỏng tang, không co giãn được. shop tặng thêm 1 đôi tất. tất được tặng ",5,,0,0,2
"quần ở ngoài màu đậm hơn hình, size lớn nhất nhưng mà không bự lắm. ",5,,0,0,2
chất vải oke lắm luôn ạ giá cả hợp lý nữa lần sau sẽ qlai ủng hộ .,5,,0,0,1
"hàng đẹp, 43kg 1m5",5,,0,0,1
"hàng vải đẹp, màu sáng hơn mẫu oke hơn, còn màu xanh phần trên bụng thì vừa. nhưng từ đùi trở xuống hơi rộng. shop trả lời nhanh",5,,0,0,1
quần phù hợp với giá tiền 44kg mặc size S hơi rộng màu không đẹp như ảnh nhưng cũng oke,5,,0,0,2
mua đợt giảm giá nên giá rất hời. chất vải oke mà mình bị chật phần hông 1 tẹo nên phải giảm cân mới bận đẹp được,5,,0,0,1
"quần này ưng lắm luôn. giống hình. lúc nhận hàng, nhìn tưởng bự lắm ai dè vừa, hên quá ",5,,0,0,2
quần dài và rộng hơn mình tưởng. mình cao 1m5,5,,0,0,2
"sản phẩm đẹp lắm ạ, lại vừa vặn, nhưng mọi người nên lưu ý về chọn size ạ, sẽ ủng hộ shop tiếp ạ",5,,0,0,1
"quần dài quá , màu đậm hơn so với hình , nói chung ổn , 9/10, 5 sao",5,,0,0,2
vải đẹp quần cũng oke nhưng mà màu khác hình mình 40kg cao 1m5,5,,0,0,2
"quần mặc lên rất đẹp, lưng quần với ống quần vừa y. Cho shop 5 sao",5,,0,0,2
"giao hàng nhanh, sản phẩm và giá bán đều oke. sẽ ủng hộ shop lâu.",5,,0,1,1
rất vừa người mình cao 1m5,5,,0,0,1
đẹp nhưng đau đầu ,5,,0,0,1
gói hàng cẩn thận.quần màu oke chất vải đẹp.vừa với mình luôn ák,5,,0,0,2
"sản phẩm đẹp, tôn dáng, màu đậm hơn trong ảnh, mặc vào thoải mái .",5,,0,0,1
"quần đẹp, mình cao 1m5",5,,0,0,2
"quần với giá thành vậy rất là oke, giao hàng nhanh, đóng gói sản phẩm rất tuyệt",5,,0,0,2
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm đẹp chắc chắn shop phục vụ tốt,5,,1,0,1
,5,,0,0,0
"quần rất đẹp, giá cả hợp lý, đóng rồi sản phẩm chắc chắn, rất hài lòng",5,,0,0,2
"shop giao hàng nhanh hơn dự kiến, vải mềm mặc lên đẹp mỗi tội mua size bé nên giờ chật phần hông nhưng không sao",5,,0,1,1
màu đậm hơn trong ảnh tuy nhiên chất vải lại rất tốt,5,,0,0,1
"quần đẹp lắm nha , xin lỗi shop vì không có chụp ảnh với video nên lấy tạm nha .",5,,0,0,2
"quần đẹp lắm mọi người. nên mua, shop rất thân thiện, mà giá lại rẻ nữa chứ. không nghĩ giá đấy lại được quần chất lượng đâu. cảm ơn shop, em sẽ ủng hộ shop nhiều lần nữa",5,,0,0,2
"quần đẹp ,45kg",5,,0,0,2
quần vải đẹp. với giá này mà có 1 chiếc quần như này thì chắc chắn bạn nên rinh 1 em này cho mùa hè  ,5,,0,0,2
quần xinh xỉu luôn á mọi người . vải mịn không xù nha,5,,0,0,2
hình ảnh và video không liên quan cơ mà chất quần siêu xinh đó ạ không ngờ lại đẹp vậy luôn á,5,,0,0,2
"hàng rẻ đẹp , màu hơi đậm hơn trong hình giao hàng nhanh đáng tiền mua .",5,,0,1,1
quần khá là đáng tiền chất vải tốt màu đẹp mình mua size M và vừa vặn nha ,5,,0,0,2
"quần siêu đẹp luôn, thời gian giao hàng nhanh, hàng đóng gói chắc chắn ",5,,0,0,2
"hàng đẹp, giá thành phù hợp với sản phẩm, rất đáng tiền mua, đóng gói cẩn thận",5,,1,0,1
quần đẹp y hình chất dày dặn nên mua nhà mọi người,5,,0,0,2
đẹp lắm nha 1m6 nặng 45kg,5,,0,0,1
"quần khá ổn, hơi rộng xí với mình nhưng mặc oke, đáng tiền, sẽ ủng hộ shop",5,,0,0,2
hàng tốt được chỉ là vô cùng rất rộng.,5,,0,0,1
quần đẹp lắm ạ mỗi tội mua xong thì shop lại giảm giá hơi tiếc  ,5,,0,0,2
"quần đẹp, không co giãn xứng đáng với giá tiền, shop tư vấn nhiệt tình ",5,,0,0,2
"đỉnh của chóp luôn nha,gói hàng hơi bị kỹ, xé mãi không ra. quần chất lượng quá trời, lên mẫu cũng đẹp",5,,1,0,2
"đồ đúng mẫu đẹp lắm nha, lở đem đi giặt nên giờ te tua, chất vải siêu xinh luôn, sẽ ủng hộ thêm",5,,0,0,1
"video và hình ảnh chỉ mang tính chất nhận xu, nhưng quần đẹp lắm nha 1m62 nặng 43kg size M đẹp nè, nhưng mình vẫn thấy hơi to rộng một xíu nếu size S thì đẹp lắm nha. mọi người nên mua ạ",5,,0,0,2
"shop đóng gói cẩn thận, còn được tặng 2 tấm thẻ nữa. quần chỉ có ít chỉ thừa ở phần khuy, vải không dãn không mỏng quá đâu khá dày dặn",5,,1,0,2
quần đẹp nha mọi người vải hơi mỏng size S mà to quá nhưng vẫn đẹp,5,,0,0,2
mình 1m63 nặng 50kg,5,,0,0,1
"quần đẹp, chất vải oke. shop giao đúng màu đúng size. đóng gói chắc chắn. giao hàng nhanh. shop nhiệt tình thân thiện. có điều mình gầy nên ống hơi rộng xíu",5,,0,0,2
"dịch quá trời mà shop giao nhanh dã man. vải quần thì đẹp, mẫu giống hình nhưng ống quần nhìn kiểu rộng hơn hình. nói chung vẫn đáng mua nha mọi người ",5,,0,1,2
"mẫu quần oke, mặc vừa vặn, nhưng điểm trừ ở gấu quần may ẩu, gần đầu gối mặt trước còn có lỗi",5,,0,0,2
"hàng siêu đẹp luôn nhé, vải ổn và chắc chắn giá hợp lý, mọi người nên mua nhé",5,,0,0,1
"quần mẫu oke, màu đẹp rất vừa ý. mà tiếc cái m tính nhầm size, về chật bụng. mập lên mà không hay, phải gắng ép bớt size bụng lại để mặc em nó cho bằng được.",5,,0,0,2
thật sự là lần đầu mua được chiếc quần xịn xò với giá như này luôn ấy ạ chất quần rất dày dặn và đúng kiểu dáng mình đang cần mua luôn mình cao 1m5,5,,0,0,2
"giao hàng nhanh, săn được giá rẻ, như mình cao 1m5",5,,0,1,0
vải xịn xò lắm. rất ưng ý đáng tiền . mọi người nên mua mặc nhé ,5,,0,0,1
gia hàng nhanh. shop rất thân thiện. quần đẹp xíu mình 1m60 nặng 43kg eo 50,5,,1,1,2
"quần đẹp,sẽ ủng hộ shop nhiều hơn, hình ảnh mang tính chất nhận xu",5,,0,0,2
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm đẹp và chắc chắn shop phục vụ rất tốt thời gian giao hàng nhanh rất đáng tiền,5,,1,1,1
"dịch mà giao hàng nhanh, quần chất đẹp, khá dày dặn, ưng lắm. mình 1m60 nặng 44kg mặc vừa vặn, nên mua ạ.",5,,0,1,2
"giao hàng không nhanh cho lắm , nhưng sản phẩm tốt , vải dày dặn lắm, với giá này cũng đáng tiền mua lắm nha mọi người",5,,0,1,1
"rất thích sản phẩm chất liệu đẹp, đóng gói chắc chắn sẽ ủng hộ tiếp tục",5,,0,0,1
"vải khá oke, mình 1m6 nặng 45kg",5,,0,0,1
quần ổn ạ mình 1m62 mặc vừa đẹp luôn chất vải mềm không dày không mỏng mình mua giảm giá 99.000đ áp mã còn 70.000đ quá hời luôn ạ,5,,0,0,2
"quần đẹp vải không dày cũng không mỏng, mình cao 1m5",5,,0,0,2
"trời ơi quần đẹp xỉu luôn ạ. chất vải mềm vừa phải, đường may cũng oke, quần lên mẫu rất đẹp. tìm quần bò hợp dáng đã khó mình mua vội nên cũng không hi vọng gì nhiều nhưng quần nó lại quá đẹp đi ạ, vừa khít luôn. tui mừng gớt nước mắt. nói chung là mọi người nên mua thử nha. tui ưng quá, chắc chắn sẽ ủng hộ lần sau ạ",5,,0,0,2
"sản phẩm đẹp, đúng màu đúng size, đúng kiểu. điểm trừ của quần: dù quần size S lưng rất vừa nhưng uống quần ngay phần đùi quá to. không tỉ lệ thuận với lưng quần. hình ảnh mình quay và chụp là đã phải đi sửa lại phần ống ngay đùi rồi. shop có thể thao khảo ý kiến của mình nhé. tóm lại oke",5,,0,0,2
"quần xịn mọi người ơi, vải mềm, giao hơi lâu xíu, gói hàng đẹp. mà lần đầu mình thấy quần áo gói hộp á, mẫu quần đẹp vãi",5,,0,0,2
"quần siêu xinh, nhưng hơi dài đối với mình .",5,,0,0,2
sản phẩm phù hợp với giá tiền nên mua nha,5,,0,0,1
quần mặc lên mẫu xinh lắm. mình rất ưng. giao hàng cũng nhanh nè,5,,0,0,2
quần siêu chất lượng. mình mua ngay lúc giảm giá nên giả siêu rẻ. mình cao 1m5,5,,0,0,2
"quần oke lắm mọi người ơi, nên mua nha. xin lỗi vì mình đem giặt mất rồi không chụp mọi người xem được",5,,0,0,2
"màu quần xinh, mình cao 1m5",5,,0,0,2
"quần đẹp ,rất ưng ý mọi người nên mua",5,,0,0,2
quần đẹp rẻ đóng gói cẩn thận nên mua nha mọi người mình ngại chụp nên mọi người thông cảm nha,5,,0,0,2
"thời gian giao hàng nhanh,quần rất oke luôn",5,,0,1,2
quần đẹp lắm nên mua mình cao 1m6 mặc hơi dài xíu giá rẻ hợp lý,5,,0,0,2
,5,,0,0,0
"quần vải đẹp, không chỉ thừa, phù hợp với giá tiền, sẽ ủng hộ shop lâu",5,,0,0,2
"quần đẹp lắm nha ,nên mua",5,,0,0,2
1m5,5,,0,0,0
xử lý đơn hàng nhanh gọn tui nhận được đơn kể cả chủ nhật,5,,1,0,0
"đẹp lại vừa xịn luôn. lúc chưa nhận hàng cứ lo không biết có giống hình không nhưng nhận hàng mở ra quá bất ngờ luôn, chất đẹp y như hình. mọi người nên mua của shop ạ",5,,0,0,1
"quần đẹp lắm mọi người ơi, săn giảm giá nên giá rất hợp lý, đóng gói đẹp, shop chu đáo có cả thư cảm ơn nữa, sẽ ủng hộ shop",5,,0,0,2
,5,,0,0,0
"quần đẹp xuất sắc ạ. Shop nhanh nhẹn, chăm sóc khách hàng cũng tốt. mà mọi người nên cân nhắc mua size lớn hơn biết nha mình 1m60 ",5,,0,0,2
"không thể tin được với giá này mà quần rất tốt luôn, đúng mẫu, vải tốt dày, nói chung là rất tuyệt, sẽ ủng hộ shop nhiều nha ",5,,0,0,2
với giá săn giảm giá và chất liệu quần như vậy là quá oke ạ. mình đặt hôm 1/1 mà nay đã nhận được hàng rồi.,5,,0,0,2
"quần quá ưng luôn, không ngờ với giá này mà đẹp quá, xuất sắc",5,,0,0,2
"giao hàng hơi lâu, đóng gói kĩ, tư vấn nhiệt tình, sẽ ủng hộ lại",5,,1,1,0
"quần xinh, rẻ, màu giống ảnh  mình cao 1m5",5,,0,0,2
chất lượng tuyệt vời giao hàng nhanh mặc vừa như in đẹp lắm các bác ạ nên mua nhé mọi người chúc shop ăn nên làm ra,5,,0,1,1
quần đẹp lắm nha mình cao 1m5,5,,0,0,2
"đẹp , vừa ý , chất lượng sản phẩm tuyệt vời.đóng gói sản phẩm đẹp và chắc chắn",5,,0,0,1
,5,,0,0,0
,5,,0,0,0
"quần đẹp lắm nhé , mình mua cho cháu mặc rất ưng",5,,0,0,2
do nhờ nhận giùm chưa nhận được hàng nên giờ hình ảnh không liên quan lắm. nghe em mình nói sản phẩm đẹp nha,5,,0,0,1
hình ảnh chỉ mang tính chất nhận xu lười chụp hàng nhưng chất lượng rất oke sẽ ủng hộ shop lần tiếp đánh giá 5 sao,5,,0,0,1
"vải siêu xịn luôn á trời mẫu size S vừa luôn ạ , shop đóng gói cẩn thận 5 sao",5,,0,0,1
quần đẹp,5,,0,0,2
,5,,0,0,0
"giao hàng nhanh, chất vải đẹp, đã tìm quần này lâu rồi giờ thấy có shop bán giả rẻ",5,,0,1,2
"đóng gói oke, quần phù hợp với giá tiền, vải không giãn nhưng mềm nên mặc vẫn thoải mái, mẫu quần phần eo đẹp",5,,0,0,2
"shop giao đúng mẫu, giao hàng nhanh quần vải chuẩn mẫu, đẹp, hợp giá tiền",5,,0,1,1
rất ưng ý. sẽ ủng hộ shop lâu dài ️,5,,1,0,0
quần rẻ mà xinh lắm luôn nên mua nha mọi người,5,,0,0,2
"sản phẩm tốt , chất rất đẹp , ưng hết nước chấm, shop còn nhiệt tình nữa",5,,1,0,1
vải đẹp như hình đóng gói cẩn thận sẽ mua lại ạ,5,,0,0,2
"quần đẹp lắm mọi người, giá thành hợp lý, không có chỉ thừa, chất lượng mẫu quần giữ được bao lâu thì chưa biết.",5,,0,0,2
