khach_cmt,rating
quần chất kiểu nilon không thấm nước. hai quần vải khác nhau. quần trắng hơi mỏng. cân nặng khoảng từ 45kg mặc vừa .,4
hơi ngắn mặt lên nhìn bắp tay hơi to . không được ưng ý cho lắm . shop có tặng kèm khẩu trang món quà nhỏ nhưng tinh tế 10 điểm lịch sự,4
"nói chung là chất vải ok nhé.! nhưng lúc đầu em cứ tưởng là nguyên set cơ. nhưng khi nhận được hàng thì có mỗi áo nên hơi buồn xíu, với giá tiền này thì các bạn nên mua nha",4
cũng được vải hơi nóng may cẩu thả rách,4
áo hơi mỏng chỉ có 1 lớp chất không được đẹp lắm giao hàng nanh đóng gói cẩn thận còn được tặng khẩu trang nói chung là mặc được vừa với giá tiền,4
"áo này khá ngắn ( mình cao tầm 1m68) với giá này thì mua được sản phẩm không phải tốt nhất có thể rồi nha mọi người , mặc nó như đồ ở nhà hơi  chắc có thể do dáng mình mặc lên không đẹp nữa",4
"áo chất dày dặn lắm không lộ nội y nhưng áo ngắn lắm, mình cao 1m58 mà mới qua rốn khoảng 8cm thoi với áo bị mốc giặt không ra hơi buồn",4
giao hàng nhanh tạm ổn,4
mình mua 2 áo màu trắng thì 1 cái hơi mỏng cái còn lại dày hơn có chỉ thừa nhưng mà vừa ý tầm giá ạ,4
"giao hàng nhanh vải đẹp ,mát. nhưng mình đặt màu nâu tây nó lại về hàng nâu truyền thống nên không ưng cho lắm.",4
"nặng 42kg mặc hơi rộng, phải đi thay chun, chun áo khá nhão",4
"áo mặc xinh nhưng vải nóng cứng như áo mưa , mặc chơi chơi thì được, nhưng với mức giá này thì cũng ok",4
"lên mẫu khá đẹp nhưng vải hơi nóng ,shipper thân thiện",4
"áo quần như mẫu, đẹp, quần chất vải thoải mái, áo chất cứng thô, mặc vào nóng",4
màu cam vải không được đẹp như các màu còn lại,4
vải hơi mỏng nhưng mà oke nha,4
áo đẹp lắm,4
"áo đẹp, nhưng vải không đúng giá tiền .",4
vai áo thì đường may hơi lệch,4
sản phẩm phù hợp với giá tiền nhưng áo hơi hôi,4
áo hơi mỏng,4
áo đẹp nhưng hơi ngắn,4
"đẹp , giống áo mưa một xí",4
"đồ đẹp nhưng vải mặc khá nóng và khó chịu, vì giá rẻ nên tạm chấp nhận cho shop 4 sao. hình nhận xu mọi người thông cảm",4
"chất lượng sản phẩm ổn vải không quá mỏng. quần hơi ngắn so với những bạn m6 trở lên , áo lên prom vai không đẹp . mặc vào cảm giác giống như mình bị tăng cân ấy cân nhắc trước khi mua các bạn nhé .nặng tầm khoảng 48kg và cao 1m57 đổ về mặc đẹp thôi còn trở lên thì nói lời tạm biệt với shop luôn nhé",4
"đồ đẹp nhưng vải bị xù lông hơi bị nhiều, giao hàng nhanh, đóng gói cẩn thận 4 sao",4
"áo đẹp, vải thì cũng ok nhưng hình in trên áo không được đẹp lắm nên 4 sao thôi nha",4
"chất vải khá ok, giao hàng cũng nhanh, cũng rẻ nhưng mà mẫu hơi rộng ạ, không được đẹp lắm, chiều ngang quá rộng nó không cân xứng với chiều dài lắm nên nhìn hơi bị rộng nhưng mà nếu phong cách bạn là vậy thì nó rất ổn",4
"đẹp, vải mát, không bị nhoè màu, phần số in không được đẹp lắm",4
"áo đẹp, mỗi tội có 1 cái bị đứt chỉ buồn ghê, giá rẻ vải đẹp mọi người nên mua nha",4
"nói thật là tui mặc bộ này không được đẹp chất vải khá nóng, được cái tui thích cái quần, mỗi tội hơi toè nói chung là cũng được, bạn nào nặng dưới 48kg mặc sẽ đẹp, còn nặng trên 50kg thì quên đi",4
quần áo nhìn đẹp đường may chắc chắn nhưng chất vải quá nóng.,4
"hàng đặt mua giúp nên không có hình ảnh nhận xét. shop lên đơn, giao hàng nhanh, cảm ơn shop",4
"áo mở ra là như bị dính tróc như này, vải tạm ổn, rộng rãi, phù hợp giá tiền",4
"chất vải ok lắm nhưng size hơi nhỏ, đặt size của shop với cân nặng 70kg mà mình nặng có 58kg mà mặc chật khít luôn, không có rộng rãi thoải mái hình ảnh và video chỉ mang tính chất nhận xu",4
sản phẩm khá là hơi chật với mình còn có 1 vết bẩn khi mình khui.,4
"lần 2 mua sản phẩm: ok nhưng đường may đáy quần lệch rồi. hình in bị tróc . "" trừ 1 sao"". vải ok nha mà chất nóng , nên mua nha(cao 1m57 và nặng 50kg vừa vặn).",4
"cái ống quần nó hơi xoè ra , không thích áo giống hình vải nóng",4
hàng ok nhưng sao chiều ngang áo không giống như đã để ở mô tả sản phẩm. áo dính vết bẩn còn nhiều chỉ thừa,4
chất vải tốt nhưng áo bị sao sao á mọi người phía trước áo là cái màu giống như bị phai nó xanh xanh còn phía sau áo thì vẫn ok,4
"giao hàng cũng nhanh, áo quần đẹp và chất lượng y hình,có điều áo hơi hôi nên mua về nhớ giặt xả áo nhé, hành rất ưng ý",4
"đồ thì giống hình mà chất vải thì hơi nóng, nói chung là hợp giá tiền nha",4
vải mát mỏng đẹp và shipper vui tính mọi người nên mua giá ổn đẹp,4
giống hình. nhìn ok nhưng chất liệu mặc không được mát.,4
sản phẩm khá được nhưng có điều bên tay áo có vết dơ nên cho shop 4 sao nha,4
"phần cánh tay trắng của bộ màu đen bị dính màu, giặt vẫn không ra nha. đồ đem giặt rồi nên không có hình.",4
"áo có vệt gì như keo không biết giặt được không,vải tạm ạ",4
dính mực,4
chỗ in bị lỗi.,4
áo hơi nhỏ phần vai bị thô mình chỉ cao 1m60 nặng 57kg mà mặc cảm giác không được thoải mái,4
"vải nóng, áo cần may rộng hơn",4
"chất vải rất đẹp , rất thích ạ nhưng mình không thích cách phục vụ của shop",4
bộ sản phẩm đẹp lắm ạ,4
đường chỉ còn chưa chắc chắn,4
"xịn xò quá đi à shop ơi, cám ơn shop nha",4
"vải áo mỏng, hình in không được đẹp",4
"sản phẩm có ghi là cân nặng từ 40-70kg thì mặc sẽ thích hợp và vừa vặn, vậy mà mình chỉ nặng 50kg mặt không vừa lắm",4
"vải hơi mỏng, giao hàng nhanh",4
sai mẫu nhưng mặc khá tốt,4
vải mỏng phù hợp với giá tiền,4
hình in hơi lỗi tạm được,4
"đẹp lắm nha shop ơi, giao hàng lại nhanh nữa, shipper thì quá thân thiện, chịu khó đổi trả sản phẩm cho khách hàng khi giao hàng sai, bộ phận chăm sóc khách hàng rất tốt ạ",4
vải cũng không được lắm,4
"chất áo nóng, quần thì mỏng",4
"gửi sai mẫu  nhưng chất vải được, nên tạm chấp nhận. vì giận quá nên không chụp lại ảnh đăng tạm ảnh trong máy đừng ai chửi em nhé",4
"giày nhận như hình, nhưng lớp da màu trắng hơi nhăn không cứng",4
sản phẩm giống như hình vẽ và giao rất nhanh hơn cả món mình đặt trước,4
"giày không phản quang như mô tả, size đúng nhé, bảng size của shop",4
"giày rất đẹp nha, mẫu cũng rất giống hình với lại giao hàng nhanh nữa, nói chung là rất đáng tiền",4
hàng cũng ok. nhưng hơi rộng. mình lấy số 42 mà shop gửi số 43 hay sao ấy. lại còn cạo cái số đằng sau số 4 đi để không nhìn được cỡ . nhưng thôi cũng tạm,4
đóng gói sản phẩm còn hơi tệ làm giày biến dạng. nên kĩ vè khâu đóng gói sản phẩm nhé shop,4
sản phẩm cũng khá ổn nha mọi người giao hàng siêu nhanh luôn giày hơi to,4
mua 1 đôi trước thì cỡ 43 đi vừa. mua thêm đôi này thì 43 lại không đi vừa,4
hơi chật so với mẫu giày của mình.,4
giầy có thêm hộp đựng riêng là ok rồi,4
buồn thật chứ sản phẩm chỉ được 70% như hình thôi còn 30% nhìn không được giống hình shop bán sản phẩm này cũng tạm ổn nếu giặt giũ nhiều lần sẽ bị bung ra nhìn kiểu dáng nhắn tin thì nhưng thôi tiền nào của nấy vậy cho shop 4 sao,4
"đóng gói không cẩn thận, giày bị mất mẫu. tiền nào của nấy ạ. giao hàng nhanh",4
đã nhận hàng giao hơi lâu xíu mà dày đẹp có méo mó do đóng hàng nhưng mà cũng ưng ý sẽ ủng hộ shop tiếp,4
"thời gian bên vận chuyển đến lấy hàng thì hơi lâu nên hơi khó chịu, mình mang size 43 là thỏa mái nhưng giày này lại vừa khít,  giày đẹp, giao đúng size đánh giá 5 sao nhưng bực thời gian giao nhà vận chuyển lâu, mình phải nhắn tin hối nên cho 4 sao",4
"giày hơi móp do vận chuyển và bung 1 đường chỉ. còn lại thì ổn. đi vừa chân , kiểu dáng đẹp",4
"giao hàng nhanh, chất lượng giày ok với giá thành giày không có box, gói hàng tệ nên bị móp",4
giày đẹp. shop giao đúng mẫu như hình. tuy nhiên chỉ có đóng gói là mình thấy chưa được. sao shop không bỏ vào trong hộp mà bỏ vào bì kiểu vậy là móp giày hết. mong shop rút kinh nghiệm lần sau,4
"chờ shop phản hồi hết cả thanh xuân chất lượng sản phẩm tốt y hình, giao hàng nhanh. nếu có size nữ thì tốt quá",4
mình hơi thất vọng về shop xíu rõ ràng là mình đặt màu đen nhưng shop lại giao màu trắng  nhưng giày cũng đẹp nha mọi người,4
"giày chất lượng, nhưng shop thì mình cho 4 sao, đặt 2 đôi vớ giao 1 đôi, shop nên nhìn kỹ đơn hàng",4
"hàng bao đẹp chất lượng tuyệt, giao nhanh nhưng lại giao sai mẫu mình hơi tiếc nên cho tạm 4 sao",4
phản quang qua lest tốt nhưng qua mắt nhìn thì không được tốt lắm giao hàng nhanh ưng ý cho 4 sao,4
đóng gói sản phẩm hộp bị méo mó. giày đúng trong mẫu giá rẻ so với nơi khác,4
giày đẹp. shop giao hàng nhanh. đóng gói hàng cẩn thận chất lượng,4
"hàng ok trong tầm giá, 5 sao. giao hàng lâu 5 ngày mới nhận được, 3 sao. tổng kết 4 sao",4
"giao hàng nhanh, gói hàng cẩn thận, giày đẹp mỗi tội tưởng màu trắng tinh giao hoá trắng sữa",4
giày khá không giống hình. mẫu hơi méo đó vận chuyển nhưng với tầm giá thì ok.,4
chất lượng sản phầm phù hợp với giá tiền hơi chật so với size thông thường nên chọn size nên tăng lên 1 size,4
mình đặt màu đen nhưng shop lại giao màu trắng mùi giày hơi kinh nhưng nhìn chung với giá này thì khá hài lòng,4
đặt mua màu đen mà khi nhận hàng lại là màu trắng nhưng được cái là sản phẩm cũng ok,4
giày ok,4
sản phẩm chất lượng tốt nên mua nha mọi người,4
"giày cũng ok, thiết kế đẹp nhưng nhìn đường may thì không chắc chắn lắm, chất lượng cũng không cao nhưng phù hợp với giá tiền, shop cũng không thân thiện lắm nên 4 sao",4
đóng gói sơ sài không kĩ càng hộp đựng bé làm giày móp méo,4
giao hàng nhanh. hàng cũng ok. nhưng hàng bị mốp méo . dư chỉ . giống mẫu . mọi người nên ủng hộ shop,4
"giày đẹp nhưng giao sai màu giày, cho 4 sao thôi",4
giày cũng ổn mà mũi bị bẹp lót bị bong vải.,4
sản phẩm đóng gói kém hàng ok,4
"giày khá đẹp nha anh em, bề ngoài cực kì oke, nhưng đi nó hơi cứng với hơi nặng ( khác biệt hoàn toàn với mấy cái giày đắt tiền) nói chung là tầm tiền vậy là được rồi",4
"mình khuyên shop nên kiếm hộp to hơn để đựng giày, hộp quá bé phải ép đôi giày. như vậy dể hư mẫu giày. do mình mua của nhiều shop khác ở hn vận chuyển hồ chí minh mà họ cho hộp giày rồi đóng gói rất ok, không hề đè giày để gói vào hộp như shop.",4
giao hàng hơi lâu,4
"đáng nhẽ là 5 sao, nhưng vì đóng hàng bất cẩn làm móp méo hết giày nên tôi để 4 sao, shop chú ý cẩn thận hơn vì giày đẹp giá ok, không nên để những cái nhỏ nhặt này làm mất khách, cảm ơn.",4
"hàng đẹp nhưng mà shop giao hàng bị lỗi, chưa chú trọng sự uy tín",4
giày chuẩn mà bị rách như chuột gặm,4
"giày đẹp giống hình nhưng giao sai màu, mình đặt màu trắng mà giao màu đen. thất vọng ghê. mua giùm anh họ mà giao sai màu, giờ mà đổi hàng thì tốn thời gian.",4
giày nam khá là oki mà giày nữ thì giao sai màu,4
"sản phẩm đẹp, như hình nhưng phần dây nhìn hơi kém, nói chung ổn trong tầm giá",4
"giày đẹp, nhưng tại sao đặt kèm bình tẩy xịt giày mà không có nhưng cũng tính tiền bình xịt luôn là sao vậy shop",4
giao hàng nhanh. sản phẩm chất lượng như shop giới thiệu. khuyết điểm nhỏ là đóng gói hơi sơ sài. 4 sao uy tín cho shop.,4
cũng được không tốt mấy,4
hàng đẹp nhưng đặt trắng gửi đen cho 4 sao,4
"giao hàng nhanh, sản phẩm thì tiền nào của đó tạm chấp nhận",4
so đúng hình nhưng giao hàng hơi lâu,4
mũi giày bị tuột chỉ,4
giao hàng rất lâu tuy là mình ở hà nội nhưng được cái hàng ổn so với giá tiền,4
"hàng đẹp ,ok",4
để đây và không nói gì,4
giày đẹp nhưng size 39 mà rộng lắm luôn  mua 2 đôi đều size 39 nhưng đôi này rộng,4
đẹp nhưng hơi có vấn đề hợp với tiền á nha,4
sản phẩm ok đóng gói không chắc chắn cho lắm cho sohop 4 sao vì không đóng gói kĩ,4
"chân em 22,5cm đi 39 được nhá shop  cái bảng quy đổi kia là của hàng hoặc nổi thôi giày trắng hơn là 5 sao nha",4
hàng ổn nếu mua thì các bạn nên chọn dư 1 size để mang vớ vào là vừa,4
mua đôi trắng shop lại gửi đôi đen,4
mũi giày hơi bị móp. hàng giao đúng mẫu và rất nhanh,4
giày đẹp nhưng gửi nhầm màu mình đặt màu đen gửi màu trắng,4
sản phẩm giao về ổn không có phản quang + giao nhầm màu nhưng không sao,4
đóng gói hàng hơi móp méo nhưng giày đẹp ăn mong shop gói hàng đẹp hơn,4
shop giao sai màu nhưng chất lượng tạm được trừ 1 sao,4
"đóng gói hơi sơ sài , sợ bị mất mẫu giày",4
"đẹp, hợp giá tiền. một số chỗ bị bung chỉ",4
