,khach_cmt,rating,shop_phan_hoi,shop,dvvc,sp,Unnamed: 2
1135,sản phẩm quần phù hợp với giá,4,,0,0,2,
1136,"quần chất lượng kém, được cái anh ship đẹp trai, đáng yêu nên cho 4 sao",4,,0,1,2,
1137,"chất quần đẹp, hình ảnh minh hoạ",4,,0,0,2,
1138,sản phẩm quần thì ok tiền nào của nấy thôi chứ không thể đòi hỏi gì hơn.,4,,0,0,2,
1139,túi quần mà làm bằng vải thoáng nữa là quá ok,4,,0,0,2,
1140,quần đẹp phù hợp với giá tiền,4,,0,0,2,
1141,"quần không phải vải loại tốt, mặc không ấm nên hơi thất vọng. còn lại thì ổn ạ",4,,0,0,2,
1142,quần đẹp giống hình nhưng chất hơi trơn nha,4,,0,0,2,
1143,,4,,0,0,0,
1144,quần suông khá ổn áp. còn quần ống bo mình thấy có lỗi ở phần bo ống. mình cao 1m78 nặng 65kg,4,,0,0,2,
1145,quần hơi bé nhúng cũng được chắc,4,,0,0,2,
1146,ok,4,,0,0,0,
1147,"quần tạm được thôi nhưng không hẳn là được, hàng bị xước nhiều quá, sản phẩm không được đóng gói kĩ càng",4,,1,0,2,
1148,"nhìn chung hàng ổn, phù hợp với giá tiền chỉ không hài lòng ở chỗ túi quần bên phải bị bục chỉ.",4,,0,0,2,
1149,"shop giao hàng nhanh, sản phẩm không oke, quần về mặc 1 lần đã bị xù",4,,0,1,2,
1150,"quần đẹp, mặc vừa dài bằng chân luôn. nhưng mà quần mỏng quá nhưng không sao , vừa với giá tiền. các bạn nên mua",4,,0,0,2,
1151,cùng là quần size L nhưng cỡ lại khác nhau. cái to cái bé. không ưng lắm,4,,0,0,2,
1152,chất vải phù hợp so với giá tiền cũng có 1 xíu chỉ thừa nhưng vẫn hài lòng ạ . có 1 lỗi là vải túi quần rất là mỏng được 1 thời gian ngắn sẽ rách nên mong shop khắc phục ạ,4,,1,0,2,
1153,"sản phẩm may lệch phần bẹn quần , chất vải ok, giữ ấm rất tốt, mà giá cũng tạm tạm ,mong lần sau mua được hàng ổn hơn chút .",4,,1,0,2,
1154,"thời gian giao hàng khá lâu, chất lượng tạm ổn, có lỗi ở phần gấu quần",4,,0,1,2,
1155,"quần được size XL hơi ngắn chút, mấy bạn mua hàng thì nên đặt size lên một chút, đáng để mua",4,,0,0,2,
1156,"không phải nỉ đâu mọi người ơi, chỉ là quần bình thường thôi. Size XL khá tốt",4,,0,0,2,
1157,"quần hơi mỏng so với mình nghĩ, phù hợp với giá tiền. giao hàng chậm dù ở ngay Hà Nội",4,,0,1,2,
1158,"căn bản thì quần ok, nhưng phần mép vải trong túi chả vắt sổ gì cả xoè cả ra, phải hơ lửa mép không là cứ dần dần xổ hết ra, khéo rơi cả đồ trong túi. quần may cũng ok mà tiếc cái đoạn vắt sổ trong, chắc nghĩ không ai để ý nên tiết kiệm công đoạn này chăng",4,,1,0,2,
1159,"đặt 3 cái quần thì có 2 cái khá ưng vì chất dày dặn, cái còn lại thì chất hơi mỏng hơn và nhão hơn. mình ở Hà Nội, chọn giao nhanh mà 1 tuần mới đến nơi. ảo thật sự",4,,0,1,2,
1160,"quần vải đẹp,nhưng bo may bằng vải nên sẽ không bo lắm",4,,0,0,2,
1161,"mình đặt 2 cái quần size M, nhưng shop gửi cho 2 cái khác nhau, nếu không để ý kĩ sẽ không thấy: 1 cái thì vải dày, đẹp; còn 1 cái thì đen hơn nhưng mỏng, nhiều chỉ thừa, shop may vá ẩu, nói chung là hên xui. nhưng được cái shop rất nhiệt tình đổi size cho mình",4,,1,0,2,
1162,"ống chân hơi rộng chất vải tốt, lần mua thứ 2 của mình",4,,0,0,2,
1163,"sản phẩm đẹp vải dày oke với giá tiền nhưng mà có điều quần bị bung chỉ hay sao mà bị hở nguyên một đường dài luôn ạ, chắc chắn do shop may vá ẩu rồi",4,,1,0,2,
1164,mình cao 1m72 nặng 60kg mặc size XL vừa đẹp thoải mái mỗi tội vải quần hơi mỏng hơi nhiều chỉ thừa. tiền nào của đấy ,4,,0,0,2,
1165,"sản phẩm đáng tiền, nhưng vải quần hơi thô bình chọn 4 sao so với giá",4,,0,0,2,
1166,"sản phẩm phù hợp giá tiền, chất liệu quần dày dặn, size chuẩn, đường may chắc chắn, shop kiểm tra hàng rất kĩ càng trước khi giao hàng cho khách, nói chung tạm được, shipper thân thiện, dễ tính",4,,1,1,2,
1167,hình ảnh quần mang tính chất nhận xu. tiền nào của đấy thôi ạ.,4,,0,0,2,
1168,ngoài vấn đề vải quần hơi mỏng ra thì ok. tiền nào của nấy thôi,4,,0,0,2,
1169,"quần đẹp, mỗi tội túi nó chả liên quan gì chất của quần cả",4,,0,0,2,
1170,"đẹp ạ,mình 1m60 nhưng mặc size S vẫn dài qua mắt cá chân với cả shop may lỗi nên một ống to một ống nhỏ ",4,,1,0,2,
1171,"quần xinh đấy mỗi tội hơi mỏng, mặc mùa này ở miền bắc thật sự rất lạnh. shipper rất là thái độ.",4,,0,1,2,
1172,chất đẹp xịn so với giá tiền nhưng lại rách túi quần nên cho 4 sao ,4,,0,0,2,
1173,quần đẹp nhá. nhưng mẫu hơi nhỏ. anh nhà mình nặng 75kg. mặc size 3XL hơi ôm quá ,4,,0,0,2,
1174,"ưu điểm : mẫu quần đẹp , chun quần không bị giãn , dây quần cũng đẹp nữa nhược điểm : quần hơi mỏng mặc quần trong dễ bị cộm lên  quần thích hợp mặc mùa hè hơn , chỉ thừa quá nhiều  hình ảnh với video mình lỡ xoá nên để tạm",4,,1,0,2,
1175,quần ok nhưng không thích túi cho lắm,4,,0,0,2,
1176,"giao hàng nhanh , đóng gói chắc chắn quần dáng đẹp nhưng vải mỏng quá",4,,1,1,2,
1177,hình ảnh quần chỉ mang tính chất nhận xu,4,,0,0,2,
1178,"sản phẩm quần rất là ok, nhưng có chỗ gần run có sợi chỉnh bị sai mũi khâu mong shop để ý 1 chút, shop buôn may bán đắt nhé",4,,1,0,2,
1179,chất tạm được. hơi lạnh.Nặng 81kg mua đúg size 3XL nhưng quần vẫn bị rộng và dài quá. mặc không thoải mái. hình ảnh để nhận xu.,4,,0,0,2,
1180,thật sự là không còn lời nào để mà nói rõ ràng là mình đặt quần ống suông mà lại giao quần ống bo trong khi đó trước khi giao hàng mình đã dặn shop nhớ giao đúng hàng cho mình rồi .rất thất vọng mong shop giải quyết,4,,1,1,2,
1181,quần hơi mỏng nhưng với giá này là ok rồi.,4,,0,0,2,
1182,quần đẹp đúng mẫu hơi mỏng thôi,4,,0,0,2,
1183,"quần bo thì vừa vặn, đẹp, quần xuông thì rộng thùng thình",4,,0,0,2,
1184,chất lượng quần tạm ổn chỉ thừa ít nhưng đường may không đều,4,,1,0,2,
1185,"quần dài thêm tí tí nữa là đẹp ạ, em mình cao 1m78 mà cũng vừa, không tin vào mắt mình được",4,,0,0,2,
1186,mẫu quần đẹp vừa khít mua về không cần sửa cứ thế mà mặc,4,,0,0,2,
1187,"chất quần thì mình không thích lắm, không biết diễn tả nhắn tin mình không ưng cho lắm nhưng mà với giá cả thế này thì cũng chấp nhận được,  mẫu cũng không được đẹp nữa chỉ bình thường thôi",4,,0,0,2,
1188,quần đẹp nhưng mà đặc đúng size shop để mà mặc bị rộng nên không được đẹp,4,,0,0,2,
1189,"chất đẹp, giao hàng nhanh, túi quần 2 màu khác nhau, chỉ ở cạp quần mặc lần thứ 2 thì bị bung gần hết.",4,,0,1,2,
1190,quần đẹp chỉ tội bảo lót nỉ nhưng về không phải lót nỉ,4,,0,0,2,
1191,quần hơi bí tại chất là nilon nhưng giao hàng nhanh với phù hợp giá tiền,4,,0,1,2,
1192,quần đẹp sản phẩm tốt nhưng mà shipper thiếu tôn trọng khách hàng,4,,0,1,2,
1193,"đặt quần ống xuông,  gửi quần ống bó, gì kì vậy shop",4,,1,0,2,
1194,quần hơi dài đặt đúng size mà dài quá còn các chỗ khác ổn giao hàng nhanh shipper nhiệt tình,4,,0,1,2,
1195,"sản phẩm quần tốt nhưng chỉ thừa hơi nhiều, shop may ẩu",4,,1,0,2,
1196,"chất lượng quần tương đối tốt, phù hợp với giá tiền. tuy nhiên size hơi bé so với thông tin gợi ý. mọi người mua có thể chú ý tăng size so với thông số bên shop mô tả ạ",4,,0,0,2,
1197,quần hơi rộng,4,,0,0,2,
1198,"chất lượng quần thì ok nhưng đặt 2 cái XL shop giao cho 1 cái thì mặc vừa thoải mái 1 cái thì lại bó sát, 2 cái to nhỏ rõ ràng",4,,1,0,2,
1199,"chất lượng quần tốt, nhưng cùng size lại khác cỡ khá nhiều.",4,,0,0,2,
1200,quần may hơi nhiều chỉ thừa nên chỉ đánh giá 4 sao thôi,4,,1,0,2,
1201,người yêu chưa ưng cái quần này nên vậy nha. mong shop thông cảm,4,,0,0,2,
1202,"vải đẹp, mang đẹp, nhưng hai bên ống quần không cân bằng, bên cao bên thấp, bị sổ chỉ rất ít. mang rất thích luôn ấy",4,,0,0,2,
1203,quần đẹp nhưng mình đặt ống suông shop gửi ống côn,4,,1,0,2,
1204,chất vải quần không đẹp mắt,4,,0,0,2,
1205,"mình cao 1m60 nặng 59kg mặc size XL hơi rộng với dài. biết vậy hôm trước không sửa nhưng thôi không sao. quần khá dày, phần đũng quần may hơi xấu. giao hàng tạm ổn.",4,,0,1,2,
1206,"quần hơi ngắn. chun không được chắc mặc dù có dây rút nhưng mặc cứ thấy lỏng lẻo, kể cả khi chưa để đồ gì vào túi quần. quần mặc kiểu mát mát, sợ mùa đông mặc là bị lạnh chân đó ạ.",4,,1,0,2,
1207,chất quần không như mình mong đợi,4,,0,0,2,
1208,hàng quần đẹp nhưng mà giao hàng siêu lâu tận 8 ngày mới nhận được hàng,4,,0,1,2,
1209,"quần rất đẹp mang vừa size, có áo nhỏ so với size mang không vừa hơi tiếc nhưng vẫn ok",4,,0,0,2,
1210,quần tạm được,4,,0,0,2,
1211,quần vô cùng đẹp luôn nhá mọi người đóng gói rất xịn xò và giao hàng nhanh,4,,1,1,2,
1212,hàng quần đẹp nhưng gửi không kiểm tra kỹ nên bị lỗi xíu mà không sao,4,,1,0,2,
1213,chất quần không đẹp lắm. mỏng với nhão không đứng mẫu. giống kiểu quần co dãn nhưng may rộng ra vậy,4,,0,0,2,
1214,"quần mình nhận được mặc lên mẫu khá oke, quần là quần có 3 sọc ngang, chất liệu cũng khá ổn, tuy nhiên khi mình đem đi giặt thì thấy phai màu ra cực kì nhiều. nhưng so với giá thành, chất liệu và mẫu dáng thì chiếc quần này vẫn là 1 sự lựa chọn tốt cho mọi người đó. quần mình đem đi giặt rồi nên không có ảnh",4,,0,0,2,
1215,"shop giao khá lâu, quần mặc vừa, vải ổn tuy nhiên không được thoáng khí lắm",4,,0,1,2,
1216,"vải quần hơi mỏng, hơi nhiều chỉ thừa do may ẩu nhưng cũng gọi là hợp giá tiền",4,,1,0,2,
1217,hàng quần đẹp nha mọi người mặc dù ship hơi lâu cho shop 4 sao,4,,0,1,2,
1218,"vải ổn , giao hàng nhanh nhưng shop giao nhầm size quần , hơi thất vọng",4,,1,1,2,
1219,vải quần khá oke so với số tiền ấy cũng không đòi hỏi nhiều. mình cao 1m63 và nặng 49kg mặc size M hơi chật đùi vì mình thích mặc rộng rộng nhưng nhìn chung vẫn oke nha,4,,0,0,2,
1220,sản phẩm quần ok phù hợp túi tiền,4,,0,0,2,
1221,"giao hàng nhanh nhưng đường chỉ chỗ sọc trắng của quần bị đứt vài chỗ, về sau sợ giặt máy bị tuột hết",4,,0,1,2,
1222,quần ở ngoài size to hơn bảng size .mất công mang đi sửa.giao hàng hơi lâu ạ.,4,,0,1,2,
1223,"cũng oke đấy, chất lượng tốt, mẫu quần đẹp, mặc lên người trông rất tôn dáng",4,,0,0,2,
1224,"mua lần này là lần thứ 3 nhưng mà ưng lần trước quần đẹp vải dày mẫu cũng đẹp mà đợt này mỏng, mẫu xấu nữa",4,,0,0,2,
1225,"quần này mặc ở nhà hoặc đi làm thôi, chỉ thừa khá nhiều do may ẩu chất vải mỏng, với mức giá chưa đến 80.000đ thì không thể đòi hỏi hơn được.",4,,1,0,2,
1226,hàng đẹp vải quần tốt mỗi tội giao hàng hơi lâu hơn chục ngày mới nhận được,4,,0,1,2,
1227,"quần vải khá đẹp,đường may chỉ cũng rất ổn,giao đúng size, mỗi tội là túi quần trong may chưa được chuẩn cần lưu ý thêm trước khi mua hàng ",4,,1,0,2,
1228, hơi dài ạ quần chất không được đẹp túi quần gây khó chịu,4,,0,0,2,
1229,"mình đọc mô tả sản phẩm thấy không có chu vi đùi nên nhắn hỏi shop tư vấn size. cho shop đầy đủ số đo chiều cao,cân nặng và số đùi mình. shop tư vấn size XL xong mình bảo thích mặc rộng tầm 60cm thì shop bảo vậy lên 1 size. xong giờ nhận về quần mặc bó như leging xong túi thì rách 1 bên. ",4,,1,0,2,
1230,"quần đẹp,mình cao 1m65 và nặng 56kg size L vừa khít luôn. nhưng vấn đề shop chuẩn bị hàng khá là lâu. để ý vấn đề này",4,,1,0,2,
1231,"mẫu quần đẹp, vải đẹp so với giá . nhưng đặt 2 cái size XL thì giao 1 cái XL với cái L, mặc dù mình đã dặn shop là nhớ giao đúng size cho mình. còn lại mọi thứ đều ok",4,,1,0,2,
1232,"vải quần đẹp nhưng đường may lỗi, bị bục chỉ nhưng mình đã khắc phục được",4,,1,0,2,
1233,"quần size L và 2 XL không hơn nhau chiều dài, chỉ có mông rộng hơn thôi, cạp cũng không chênh lệch đáng kể. mặc chưa đến củ khoai ",4,,0,0,2,
1234,"trong mô tả ghi là quần không bị xù nhưng thực tế mặc 1 ngày bị xù , nhưng cũng đúng với giá tiền ",4,,0,0,2,
1235,quần tạm ổn ,4,,0,0,2,
1236,"chiều cao, cân nặng của mình khớp với size quần mà shop tư vấn. nhưng khi đặt về thì bị rộng.",4,,0,0,2,
1237,mình đặt quần ống bo mà shop lại giao ống suông. shop chú ý lại nhé. ,4,,1,0,2,
1238,quần đẹp,4,,0,0,2,
1239,"chất lượng quần cũng được lắm đấy chứ, mỗi tội giao hàng lâu, khi khui hàng thì có mùi kinh tởm bốc ra từ hộp, shop làm ăn tệ quá",4,,1,1,2,
1240,quần hơi ngắn mẫu ổn không đẹp lắm,4,,0,0,2,
1241,"đúng size , chưa bình thường bền hay không nhưng chất quần hơi xấu",4,,0,0,2,
1242,hàng quần mua lúc dày lúc mỏng nhưng như vậy là ngon rồi,4,,0,0,2,
1243,giao hàng lâu,4,,0,1,0,
1244,em thấy quần rất mỏng. dây bộc nó đứt ra một tí,4,,0,0,2,
1245,ok,4,,0,0,0,
1246,quần tuyệt vời,4,,0,0,2,
1247,"sản phẩm quần khá tốt, đóng gói kĩ",4,,1,0,2,
1248,quần sọc đen chất vải đẹp hơn lần 2 không ưng lắm,4,,0,0,2,
1249,quần rất mỏng,4,,0,0,2,
1250,quần mỏng so với suy nghĩ.,4,,0,0,2,
1251,"quần đẹp lắm ạ, giao hơi lâu",4,,0,1,2,
1252,nếu mua quần nên đặt lớn hơn 1 size,4,,0,0,2,
1253,quần hơi dài size,4,,0,0,2,
1254,chất lượng quần phù hợp giá tiền,4,,0,0,2,
1255,quần giặt phai màu,4,,0,0,2,
1256,"sản phẩm quần đẹp, giao nhanh nhưng vải hơi mỏng",4,,0,1,2,
1257,vải quần mỏng nhưng mà khá ưng ship nhanh nữa,4,,0,1,2,
1258,quần không khâu túi,4,,0,0,2,
1259,"sản phẩm đẹp, quần tốt",4,,0,0,2,
1260,nam cao trên 1m7 nên đặt quần size XL,4,,0,0,2,
1261,quần khá ổn,4,,0,0,2,
1262,quần đẹp ổn trong tầm giá,4,,0,0,2,
1263,ống quần mà bó thêm một chút thì sẽ là 5 sao,4,,0,0,2,
1264,túi quần hơi ngắn hơn bình thường .còn lại cũng ok,4,,0,0,2,
1265,quần đẹp mỗi tội bị xù lông quá,4,,0,0,2,
1266,vải quần vừa với giá thành,4,,0,0,2,
1267,vải quần hơi mỏng so với mình nghĩ,4,,0,0,2,
